Index of Commit,Committer Name,Committer Date,Tree URL,Page of Response
80,Carson,2019-10-08T20:35:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/28bffe241edc0764c415c050e4a65104cad36120,2
81,Carson,2019-10-08T20:35:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2861b977e7035b1e09164439c1241a01d01774b9,2
82,GitHub,2019-10-08T20:32:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6eec962ed4bdea9078aae58b71478137d0458b21,2
83,Carson,2019-09-23T19:21:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/580cc4bcbe96b55a840a3e7a2abae4f0a12bf86c,2
84,Carson,2019-09-03T21:28:30Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1278b80e8788f9c8ec0434ea99af12807b5ca3d6,2
85,GitHub,2019-09-03T21:28:09Z,https://api.github.com/repos/plotly/plotly.R/git/trees/98944efa167884c0d47334861d19cc1caf2521b8,2
86,Carson,2019-09-03T21:13:41Z,https://api.github.com/repos/plotly/plotly.R/git/trees/98944efa167884c0d47334861d19cc1caf2521b8,2
87,Carson,2019-09-03T20:38:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e44711dc226ab46e1836f8770e5160cd1fc1d34f,2
88,Carson,2019-09-03T19:49:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f5378eea82fe4dfc70aeb46d5410ec0d98d2c835,2
89,Carson,2019-09-03T15:47:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e8078de6630675f2a6d5597ce72df5081ce3909e,2
90,Carson,2019-08-30T19:52:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2bcc15e938160f23b7dfde2d8f6f0a9de5728924,2
91,Carson,2019-08-30T17:20:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ed4ce7324ab6c4d48c97ff3c1ac92f8c4f73b723,2
92,GitHub,2019-08-30T17:04:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ee5b8ddae2478a411b4edd7e956aa1943d88bd13,2
93,Carson,2019-08-30T16:21:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ee5b8ddae2478a411b4edd7e956aa1943d88bd13,2
94,Carson,2019-08-30T16:21:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f21169c4e43fe2ff03fa2775ee219ee29ffecc25,2
95,Carson,2019-08-30T16:21:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4eeaffa2228c883bc715cae0430aa1950d3dbc87,2
96,Carson,2019-08-28T19:54:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b1ffd8bf0b9d3aafdc6fb0868ad7ac507bdaf8ca,2
97,GitHub,2019-08-27T14:57:53Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ed4ce7324ab6c4d48c97ff3c1ac92f8c4f73b723,2
98,Carson,2019-08-27T00:01:59Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ed4ce7324ab6c4d48c97ff3c1ac92f8c4f73b723,2
99,Carson,2019-08-26T15:54:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4f9faefd30f7e906d2b90ecd87faaec15a5e119f,2
0,Carson,2019-08-26T14:44:53Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7b9c2cd77c9c6b5e584e1071b0ab2041c4e8fcf3,3
1,Carson,2019-08-13T22:45:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9979d2c51652c4390ac29a38efbaa805798245f3,3
2,Carson,2019-07-24T20:26:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b45509322aa0ffbe144f6e2ce2ba09eeb8fa4272,3
3,Carson,2019-07-17T16:47:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/95c5bb6e5d86724f390f18e4d3e4484d08c1aa50,3
4,GitHub,2019-07-17T16:00:21Z,https://api.github.com/repos/plotly/plotly.R/git/trees/eba63e2e72a337e4d748684ded2d2a3887f1ff81,3
5,GitHub,2019-07-16T16:14:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/413c14f501ed878a089d638a49f3a79a347087d9,3
6,Carson,2019-07-16T15:57:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/413c14f501ed878a089d638a49f3a79a347087d9,3
7,Carson,2019-07-16T15:31:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/db6a8ef910efd2c86a87210dad3dc1bbafe0ccab,3
8,Carson,2019-07-16T15:31:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cb328fc378bb66823ac0ebe04a412eb609a7e5f8,3
9,Carson,2019-07-16T15:31:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1aa23fa12a8ef1f6873fcaa407a6194a8da9db7a,3
10,Carson,2019-07-16T15:31:16Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f51c64603d0583219bb19fc1a085d14d618e6215,3
11,Carson,2019-07-15T16:19:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/be133a3ec2b8a5dae739bcf732e95da566894a7c,3
12,GitHub,2019-07-15T15:54:29Z,https://api.github.com/repos/plotly/plotly.R/git/trees/03c6fc979df928f731cfd4930087938a8bb16795,3
13,Carson,2019-07-15T15:49:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/03c6fc979df928f731cfd4930087938a8bb16795,3
14,GitHub,2019-07-15T15:28:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b6a7e3bf3ecf144efb46cc8ad2fa13a2bfa96c6f,3
15,Carson,2019-07-13T18:19:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cfd9877e6e05a5cf74949b02487b5ca343f5e089,3
16,Carson,2019-07-13T18:17:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/051f6bda7f0acde005f18e17b4098977a3290c2c,3
17,Carson,2019-07-13T18:16:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/885198c02b6f80ee6fca32d9aecd81bc5414f7db,3
18,GitHub,2019-07-10T23:54:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cea2cd73675ed5409139a3db93cc7e7b4f1a39b5,3
19,Carson,2019-07-10T23:40:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cea2cd73675ed5409139a3db93cc7e7b4f1a39b5,3
20,Carson,2019-07-10T23:26:00Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ed3f2e518780ab3ffbc2a5e000866ef8c83d4937,3
21,Carson,2019-07-01T15:01:19Z,https://api.github.com/repos/plotly/plotly.R/git/trees/693f433813adbecfc2bf6d2f5bde2f03b65773d4,3
22,Carson Sievert,2019-06-27T02:34:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f6c1695d8ed628b9d17509772bc8a73749fd6a43,3
23,Carson Sievert,2019-06-18T19:13:40Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e5f3e1ef7923bb1eda15d3ddd0212d77312fa4d1,3
24,Carson Sievert,2019-06-18T19:06:46Z,https://api.github.com/repos/plotly/plotly.R/git/trees/25b62c02f7f0811a4dbbf3a1d41a4bf7e8f1a0a6,3
25,Carson Sievert,2019-06-18T14:55:23Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6cc8b7089c9cd92484b863a62157e0f1c823a335,3
26,Carson Sievert,2019-06-17T22:07:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cd21b7c1d149092bf5f3dba37bd3df781f28c7f5,3
27,Jeroen Ooms,2019-06-05T13:10:29Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7c2475dc3ef5cd9ce2b4d616e1cc59a6c080d645,3
28,Carson Sievert,2019-04-11T19:33:38Z,https://api.github.com/repos/plotly/plotly.R/git/trees/645df82828725069666feebc216413c3cfb3b1e3,3
29,Carson Sievert,2019-04-10T19:46:17Z,https://api.github.com/repos/plotly/plotly.R/git/trees/99436bd6d752b193e6bf0e13b4761866520d0a30,3
30,Carson Sievert,2019-04-10T19:06:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1842b3172a570ec3148ca8db5c74e0a078dcf6a0,3
31,Carson Sievert,2019-04-10T14:57:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/607f7580434b2230ed99aee836bad75b917db1ce,3
32,Carson Sievert,2019-04-09T19:50:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/537d297e44c75dd151f6aa166f1198da8d39f4e9,3
33,Carson Sievert,2019-04-08T19:09:29Z,https://api.github.com/repos/plotly/plotly.R/git/trees/196f3c1631ef7886eb517b96cba2d559127f3eae,3
34,Carson Sievert,2019-04-08T18:39:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a3fec50cf87c84ef764305459e8c7427893b0394,3
35,Carson Sievert,2019-04-08T18:38:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c04f260737738b2e40a05b7b35b561b1f1b450c8,3
36,Carson Sievert,2019-04-07T19:51:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/6e22803a7ad43081f48e93a09aaae5f449db9292,3
37,Carson Sievert,2019-04-07T19:48:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/36b595884c031418115b2fe5e31e618b9d9f13f6,3
38,Carson Sievert,2019-04-05T00:01:30Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f569473d56c30b3b95e69e5ef13ae2eb0358e3c0,3
39,Carson Sievert,2019-04-04T23:22:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/30adf3e5c2355f7ab505f2c1bf2d2bddc0086ba6,3
40,Carson Sievert,2019-04-04T21:55:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5fc29065169468c07dc501d97b0dfbfb7b3343e7,3
41,Carson Sievert,2019-04-04T20:10:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/aa6bf80980558bda72da3fb75d6376c207011b2c,3
42,Carson Sievert,2019-04-04T20:04:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/04cca3b0859880b3a70beb63c0ef622efd5417fb,3
43,GitHub,2019-04-04T19:55:46Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4624700301e42013ad95e6feea3ff0a52ea29bd3,3
44,Carson Sievert,2019-04-04T18:41:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4624700301e42013ad95e6feea3ff0a52ea29bd3,3
45,Carson Sievert,2019-04-04T18:41:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/806d85f68b61a3a6e35a1ab4a9ed0c12e8a06ec9,3
46,Carson Sievert,2019-04-04T16:33:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/31a8ee55fd33aeb3146d59dc45b63e14cca79e9e,3
47,Carson Sievert,2019-04-04T15:35:00Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b18326903584385f029e29431b6c2b98740aa9d7,3
48,Carson Sievert,2019-04-04T15:34:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5d4c09568d4afdbfea2b0ecb64113278eb4442d8,3
49,GitHub,2019-04-04T14:27:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7709999a86ee08d07ae4f898cf374f996df6b6b3,3
50,Carson Sievert,2019-04-04T03:31:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7709999a86ee08d07ae4f898cf374f996df6b6b3,3
51,Carson Sievert,2019-04-03T21:56:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8bb91760fb2ad14fca4bc704758da480d2ddc66e,3
52,Carson Sievert,2019-04-03T21:41:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d357a7c0dec69b6e3af6182a03ed16accc4592aa,3
53,GitHub,2019-04-03T21:36:06Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e7863b8892f28c6198e8d04a80218a8eab7e5772,3
54,Carson Sievert,2019-04-03T21:33:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cebcf2bee357115e5c3469454b0cd0c8971a0089,3
55,GitHub,2019-04-03T21:27:40Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f0eb4bfffa9e61c82d542bebc55fd84ded379671,3
56,Carson Sievert,2019-04-03T21:25:42Z,https://api.github.com/repos/plotly/plotly.R/git/trees/872a25879d96dc7d6e8ab7019d97335cb0d64cc4,3
57,Carson Sievert,2019-04-03T21:01:23Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d47c57853700bc9b200f527b2daf0f1899325a4b,3
58,Carson Sievert,2019-04-03T20:57:02Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c281a726c40811cd48eb56d9be1e50eb8c806e44,3
59,Carson Sievert,2019-04-03T20:48:37Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d48b607763e22bcf165a4da62663dfa4ba6dacaf,3
60,Carson Sievert,2019-04-03T20:25:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/eaee5f859ee28301438dd972f6e2e078890cb7fb,3
61,Carson Sievert,2019-04-03T20:05:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/b0d72ced56330a098c2f79e862a095d0be11fc2a,3
62,Carson Sievert,2019-04-03T20:00:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/f0eb4bfffa9e61c82d542bebc55fd84ded379671,3
63,Carson Sievert,2019-04-03T17:06:44Z,https://api.github.com/repos/plotly/plotly.R/git/trees/73833b33db00d9d0e87d99e9129474404949d65b,3
64,Carson Sievert,2019-04-03T17:02:31Z,https://api.github.com/repos/plotly/plotly.R/git/trees/90a13e675a4f61e46517c83e3499fb12c36b4dec,3
65,Carson Sievert,2019-04-03T16:00:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0b3cf56132aea822fbeca7a2b5569d2988977a64,3
66,Carson Sievert,2019-04-03T15:57:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/188ab30f690031c25b47ebf61a0c313e81aba2e5,3
67,Carson Sievert,2019-04-03T15:26:36Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ba97d4ad841a361387984d609d005bec2124e2ae,3
68,Carson Sievert,2019-04-03T15:10:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/431ecb770b88e2968b38bd39ef80bc3868699b92,3
69,Carson Sievert,2019-04-03T14:42:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/560d36eb709a5d48493ea9e59b9c906a7d7eff09,3
70,Carson Sievert,2019-04-02T23:58:58Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8c3fa7002bddecc892da8481d54b441b6fab773c,3
71,Carson Sievert,2019-04-02T23:49:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/bb302259a418758857de40295270d2528d07ccdc,3
72,Carson Sievert,2019-04-02T22:54:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/deb177495a4e82b448094a3a4f2b5f98ee7b427d,3
73,Carson Sievert,2019-04-02T22:44:07Z,https://api.github.com/repos/plotly/plotly.R/git/trees/28dbceff8da8d31b64d265a6697e2f9805cefe01,3
74,Carson Sievert,2019-04-02T22:41:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/29585a79c6a20ec308e8f3f9b6512932d614f9c8,3
75,Carson Sievert,2019-04-02T22:33:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2b542dba94bbec28fa33954ff8c28cc1173340b1,3
76,Carson Sievert,2019-04-02T22:32:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/81c206ef52c41694142035a420335d5b495004e8,3
77,Carson Sievert,2019-04-02T20:26:59Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8c09c3ec2382df02b7db9059444307e686700698,3
78,Carson Sievert,2019-04-02T20:26:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d60c83692d4468341432abd41ae07bb7fa3d8627,3
79,Carson Sievert,2019-04-02T20:25:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/73e840ef53fd8a214731dfa16cb95d1b3441b586,3
80,Carson Sievert,2019-04-02T20:16:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/73e1853e0b3d22a1ca29c69e6be828e7245fa58c,3
81,Carson Sievert,2019-04-02T19:41:28Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d5acb524156f58f7c26750fe4fe0d44a12354a88,3
82,Carson Sievert,2019-04-02T18:34:20Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e385487078ddf07c281597ab422c803331773080,3
83,Carson Sievert,2019-04-02T18:31:24Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9436780fe6b5705c72fc42fbd62a6187c2965625,3
84,Carson Sievert,2019-04-02T18:30:20Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7c2ea4b1eedda103cd3e3902a6141243282206b4,3
85,Carson Sievert,2019-04-02T18:29:46Z,https://api.github.com/repos/plotly/plotly.R/git/trees/fa0528f0b1fd2fd711a7bff40ff07b77f5741b4c,3
86,Carson Sievert,2019-04-02T18:27:49Z,https://api.github.com/repos/plotly/plotly.R/git/trees/359ee497e497615290bcdc0710021e37627e3e1b,3
87,Carson Sievert,2019-04-01T22:40:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e58acd2c9441a95ffd2f6994106b24fdabd7c9ae,3
88,Carson Sievert,2019-04-01T22:05:25Z,https://api.github.com/repos/plotly/plotly.R/git/trees/ac9a19ac69664f082384f0da2e989b5b48ec2e81,3
89,Carson Sievert,2019-04-01T21:52:49Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3e06744abd2f9d6e29e7be1408bf4da22bbc9a32,3
90,Carson Sievert,2019-04-01T17:06:05Z,https://api.github.com/repos/plotly/plotly.R/git/trees/00a1969d6e061cbe4d2899c908377c89c37cae21,3
91,Carson Sievert,2019-04-01T14:57:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/131b0a865b442cf9b8ec4b13e167e1dbdbc63455,3
92,Alexey Stukalov,2019-03-20T10:04:51Z,https://api.github.com/repos/plotly/plotly.R/git/trees/19914ac02305a6654a4d6c4bb902ccc0cc55478d,3
93,Alexey Stukalov,2019-03-20T09:57:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e22687a22e88290222580463b408a302bb3fec8f,3
94,Alexey Stukalov,2019-03-20T09:34:28Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9a75d7b670e71db43009608255f20f875712931c,3
95,Carson Sievert,2019-03-19T20:14:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d1c3e57ba697f073e79ba017b1530a4ddeef4636,3
96,Carson Sievert,2019-03-18T21:02:00Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a04bc8eb3d33b581bc6960b19c37eed48b947eed,3
97,Carson Sievert,2019-03-18T20:36:36Z,https://api.github.com/repos/plotly/plotly.R/git/trees/811d29a31a5c3ed27dd8b8d850b0d6c96ec41a24,3
98,Carson Sievert,2019-03-14T16:46:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a35b7918b1cfcde3546e108e792caeeb1f5b9f90,3
99,michaelbabyn,2019-03-14T16:46:27Z,https://api.github.com/repos/plotly/plotly.R/git/trees/845af490dbbb9b7ff719f9bb2f275c16f72d26ad,3
0,GitHub,2019-03-14T16:25:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d128a7864138b4abbc83985c9aaf1103269b4a91,4
1,Carson Sievert,2019-03-13T21:04:32Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d128a7864138b4abbc83985c9aaf1103269b4a91,4
2,Carson Sievert,2019-03-13T14:55:08Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a6f15ace4f145df340d39bd6acdd17116f49e75d,4
3,Carson Sievert,2019-03-13T14:49:00Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7340d369500497eb9af0163bf4526adad5e52482,4
4,Carson Sievert,2019-03-12T23:15:11Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3b9f40ee9dfef39c9c5ca964c7509ea297fee28a,4
5,Carson Sievert,2019-03-12T16:16:14Z,https://api.github.com/repos/plotly/plotly.R/git/trees/dc18de97c4267d04037515221464647a8a5ff2b1,4
6,Carson Sievert,2019-03-12T15:57:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d92e987dc1223f57a0bb188eb18446b0b137fa9b,4
7,Carson Sievert,2019-03-12T00:45:33Z,https://api.github.com/repos/plotly/plotly.R/git/trees/30b1ca7a7cdea5dc3c1b9dc2c71d1232353ea288,4
8,Carson Sievert,2019-03-12T00:08:49Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0ad21e491247eb3a187a2159e0db3a041599ac53,4
9,Carson Sievert,2019-03-11T20:24:43Z,https://api.github.com/repos/plotly/plotly.R/git/trees/e17b3d8eafc3770dc39d75cae84f95da67bad06a,4
10,GitHub,2019-03-11T20:18:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2a2193bec9d7ef90dfdc1187d2ec95a1bdba397e,4
11,Carson Sievert,2019-03-11T19:53:26Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7c20eddf6f48f18df1913ecc67a07aecda9c6a1d,4
12,Carson Sievert,2019-03-11T19:51:47Z,https://api.github.com/repos/plotly/plotly.R/git/trees/29c896b3dc6aaa8001718230ba52a71743ef026a,4
13,GitHub,2019-03-11T19:22:17Z,https://api.github.com/repos/plotly/plotly.R/git/trees/78adad2f250e336a44872bdd692dab40e861207e,4
14,Carson Sievert,2019-03-08T02:34:12Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7b4b083b93057e330f4a27c811cb011900ea1c52,4
15,Carson Sievert,2019-03-08T02:33:18Z,https://api.github.com/repos/plotly/plotly.R/git/trees/557e6cc7a759940a3bb23f8382919df3e4df4672,4
16,Carson Sievert,2019-03-08T00:32:02Z,https://api.github.com/repos/plotly/plotly.R/git/trees/bc369093802cc35e7580cbcd6c969fed44ffeccc,4
17,Carson Sievert,2019-03-08T00:12:33Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9f75548bc5589c9e45a713c20d4e0c12b2139cc9,4
18,Carson Sievert,2019-03-07T23:48:15Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d02ac8a8e33d5bfa2a2d915662529b01aed98fdc,4
19,Carson Sievert,2019-03-07T22:50:39Z,https://api.github.com/repos/plotly/plotly.R/git/trees/d20ed9b7ad54a46c368b1e6799fd4d56085c90a9,4
20,GitHub,2019-03-07T22:34:54Z,https://api.github.com/repos/plotly/plotly.R/git/trees/53b06eebed903a8af7d1722544b74a22edbe0256,4
21,Carson Sievert,2019-03-07T22:02:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/53b06eebed903a8af7d1722544b74a22edbe0256,4
22,Carson Sievert,2019-03-07T21:36:38Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4b39818252ec80fa5c9e297c62f331deedb7313d,4
23,Carson Sievert,2019-03-07T21:36:02Z,https://api.github.com/repos/plotly/plotly.R/git/trees/cde258a6b1ec58aedb86fe951af55e765f312b2c,4
24,Carson Sievert,2019-03-06T22:45:13Z,https://api.github.com/repos/plotly/plotly.R/git/trees/3eb41aa215393a2f8700a153d4a00db83ab02cc8,4
25,GitHub,2019-02-27T18:36:45Z,https://api.github.com/repos/plotly/plotly.R/git/trees/4222c4ed8f826a1c7737fea6543cd22d07caa08a,4
26,GitHub,2019-02-27T18:18:52Z,https://api.github.com/repos/plotly/plotly.R/git/trees/7a1d283aa7c31c0fbf5f16bf4fee75c49e647971,4
27,Carson Sievert,2019-02-22T01:08:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/93e04fe1d9857d3114ba9cf51df0bf1e51fc8e66,4
28,Carson Sievert,2019-02-21T21:53:25Z,https://api.github.com/repos/plotly/plotly.R/git/trees/0cb409e18e1f3348d75d3b2bf8a4be0de157e357,4
29,Carson Sievert,2019-02-20T00:39:35Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2dbcbc0fea0ee6eeb6e0be57327bfc11ca27ef5c,4
30,Carson Sievert,2019-02-20T00:37:45Z,https://api.github.com/repos/plotly/plotly.R/git/trees/8c99aaa2d3ced94d1c50f7b5181daf658de57e66,4
31,Carson Sievert,2019-02-20T00:36:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/1ef29ea0f644960539ad5054ca233f0dc92639fb,4
32,Carson Sievert,2019-02-19T21:34:28Z,https://api.github.com/repos/plotly/plotly.R/git/trees/bd863147cdefe508d63ac83beffd994016dd8e5c,4
33,Carson Sievert,2019-02-19T03:43:48Z,https://api.github.com/repos/plotly/plotly.R/git/trees/9b972705f24ee8110f0598a714803ebb98fe986e,4
34,Carson Sievert,2019-02-18T19:55:03Z,https://api.github.com/repos/plotly/plotly.R/git/trees/c8ea25fc3d603a17e184b74fbb25c1df84601c25,4
35,Carson Sievert,2019-02-18T19:50:02Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2c712444b636b83ca2a1ffc7ef3866e4212b410e,4
36,Carson Sievert,2019-02-18T19:32:57Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5e96c9cce9d4340e9b897710172a17370cad20bb,4
37,Carson Sievert,2019-02-18T19:31:56Z,https://api.github.com/repos/plotly/plotly.R/git/trees/475cd4f2125282d12d2e7cea6120bf0e31805bb3,4
38,Carson Sievert,2019-02-18T19:26:10Z,https://api.github.com/repos/plotly/plotly.R/git/trees/2ca0ceaff255d128f3bce94cd3709fc17f2a22c3,4
39,Carson Sievert,2019-02-16T00:03:34Z,https://api.github.com/repos/plotly/plotly.R/git/trees/5dd399572e2064e56be722fea33adc9f4a17e8cb,4
40,Carson Sievert,2019-02-15T23:57:40Z,https://api.github.com/repos/plotly/plotly.R/git/trees/a4b527a04ff62400d1b3a26142c8f7b8bf5a34eb,4
